subject_folder	mapping_participant	mapping_file	trial_index	block	trial_in_block	trigger	category	mapped_path	exact_image_path	image_found	is_repeat	expected_presentations_for_trigger
P04	Moris	lab_data/P04/P04_EEG_recon_2026-06-03_09h59.07.369_image_mapping.json	90	5	10	1125	sundae	images_THINGS/object_images/sundae/sundae_09s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/sundae/sundae_09s.jpg	True	True	2
P04	Moris	lab_data/P04/P04_EEG_recon_2026-06-03_09h59.07.369_image_mapping.json	91	5	11	1124	nightshirt	images_THINGS/object_images/nightshirt/nightshirt_11s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/nightshirt/nightshirt_11s.jpg	True	True	2
P04	Moris	lab_data/P04/P04_EEG_recon_2026-06-03_09h59.07.369_image_mapping.json	92	5	12	1140	kayak	images_THINGS/object_images/kayak/kayak_04s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/kayak/kayak_04s.jpg	True	False	1
P04	Moris	lab_data/P04/P04_EEG_recon_2026-06-03_09h59.07.369_image_mapping.json	93	5	13	1059	zucchini	images_THINGS/object_images/zucchini/zucchini_02s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/zucchini/zucchini_02s.jpg	True	False	2
P04	Moris	lab_data/P04/P04_EEG_recon_2026-06-03_09h59.07.369_image_mapping.json	94	5	14	1040	panda	images_THINGS/object_images/panda/panda_01b.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/panda/panda_01b.jpg	True	False	1
P04	Moris	lab_data/P04/P04_EEG_recon_2026-06-03_09h59.07.369_image_mapping.json	95	5	15	1061	taco	images_THINGS/object_images/taco/taco_06n.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/taco/taco_06n.jpg	True	True	2
P04	Moris	lab_data/P04/P04_EEG_recon_2026-06-03_09h59.07.369_image_mapping.json	96	5	16	1107	omelet	images_THINGS/object_images/omelet/omelet_06s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/omelet/omelet_06s.jpg	True	False	1
P04	Moris	lab_data/P04/P04_EEG_recon_2026-06-03_09h59.07.369_image_mapping.json	97	5	17	1086	pasta	images_THINGS/object_images/pasta/pasta_12s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/pasta/pasta_12s.jpg	True	False	1
P04	Moris	lab_data/P04/P04_EEG_recon_2026-06-03_09h59.07.369_image_mapping.json	98	5	18	1010	pineapple	images_THINGS/object_images/pineapple/pineapple_08s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/pineapple/pineapple_08s.jpg	True	False	1
P04	Moris	lab_data/P04/P04_EEG_recon_2026-06-03_09h59.07.369_image_mapping.json	99	5	19	1127	space_shuttle	images_THINGS/object_images/space_shuttle/space_shuttle_12s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/space_shuttle/space_shuttle_12s.jpg	True	False	1
P04	Moris	lab_data/P04/P04_EEG_recon_2026-06-03_09h59.07.369_image_mapping.json	100	5	20	1155	kale	images_THINGS/object_images/kale/kale_01b.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/kale/kale_01b.jpg	True	False	1
P04	Moris	lab_data/P04/P04_EEG_recon_2026-06-03_09h59.07.369_image_mapping.json	101	6	1	1152	speedboat	images_THINGS/object_images/speedboat/speedboat_06s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/speedboat/speedboat_06s.jpg	True	False	1
P04	Moris	lab_data/P04/P04_EEG_recon_2026-06-03_09h59.07.369_image_mapping.json	102	6	2	1008	keyboard	images_THINGS/object_images/keyboard/keyboard_13s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/keyboard/keyboard_13s.jpg	True	False	1
P04	Moris	lab_data/P04/P04_EEG_recon_2026-06-03_09h59.07.369_image_mapping.json	103	6	3	1042	eagle	images_THINGS/object_images/eagle/eagle_08s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/eagle/eagle_08s.jpg	True	False	1
P04	Moris	lab_data/P04/P04_EEG_recon_2026-06-03_09h59.07.369_image_mapping.json	104	6	4	1028	meatball	images_THINGS/object_images/meatball/meatball_04s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/meatball/meatball_04s.jpg	True	False	1
P04	Moris	lab_data/P04/P04_EEG_recon_2026-06-03_09h59.07.369_image_mapping.json	105	6	5	1062	antelope	images_THINGS/object_images/antelope/antelope_12n.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/antelope/antelope_12n.jpg	True	True	2
P04	Moris	lab_data/P04/P04_EEG_recon_2026-06-03_09h59.07.369_image_mapping.json	106	6	6	1085	frog	images_THINGS/object_images/frog/frog_09s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/frog/frog_09s.jpg	True	False	1
P04	Moris	lab_data/P04/P04_EEG_recon_2026-06-03_09h59.07.369_image_mapping.json	107	6	7	1074	cobra	images_THINGS/object_images/cobra/cobra_07s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/cobra/cobra_07s.jpg	True	False	1
P04	Moris	lab_data/P04/P04_EEG_recon_2026-06-03_09h59.07.369_image_mapping.json	108	6	8	1103	blazer	images_THINGS/object_images/blazer/blazer_05s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/blazer/blazer_05s.jpg	True	False	1
P04	Moris	lab_data/P04/P04_EEG_recon_2026-06-03_09h59.07.369_image_mapping.json	109	6	9	1017	carrot	images_THINGS/object_images/carrot/carrot_01b.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/carrot/carrot_01b.jpg	True	False	1
P04	Moris	lab_data/P04/P04_EEG_recon_2026-06-03_09h59.07.369_image_mapping.json	110	6	10	1126	helicopter	images_THINGS/object_images/helicopter/helicopter_20s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/helicopter/helicopter_20s.jpg	True	False	2
P04	Moris	lab_data/P04/P04_EEG_recon_2026-06-03_09h59.07.369_image_mapping.json	111	6	11	1106	swordfish	images_THINGS/object_images/swordfish/swordfish_07s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/swordfish/swordfish_07s.jpg	True	False	1
P04	Moris	lab_data/P04/P04_EEG_recon_2026-06-03_09h59.07.369_image_mapping.json	112	6	12	1068	radio	images_THINGS/object_images/radio/radio_04s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/radio/radio_04s.jpg	True	False	1
P04	Moris	lab_data/P04/P04_EEG_recon_2026-06-03_09h59.07.369_image_mapping.json	113	6	13	1100	champagne	images_THINGS/object_images/champagne/champagne_01b.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/champagne/champagne_01b.jpg	True	False	1
P04	Moris	lab_data/P04/P04_EEG_recon_2026-06-03_09h59.07.369_image_mapping.json	114	6	14	1084	cheetah	images_THINGS/object_images/cheetah/cheetah_06s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/cheetah/cheetah_06s.jpg	True	False	2
P04	Moris	lab_data/P04/P04_EEG_recon_2026-06-03_09h59.07.369_image_mapping.json	115	6	15	1120	owl	images_THINGS/object_images/owl/owl_19s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/owl/owl_19s.jpg	True	True	2
P04	Moris	lab_data/P04/P04_EEG_recon_2026-06-03_09h59.07.369_image_mapping.json	116	6	16	1129	workbench	images_THINGS/object_images/workbench/workbench_07s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/workbench/workbench_07s.jpg	True	False	2
P04	Moris	lab_data/P04/P04_EEG_recon_2026-06-03_09h59.07.369_image_mapping.json	117	6	17	1053	reindeer	images_THINGS/object_images/reindeer/reindeer_14s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/reindeer/reindeer_14s.jpg	True	True	2
P04	Moris	lab_data/P04/P04_EEG_recon_2026-06-03_09h59.07.369_image_mapping.json	118	6	18	1039	sailboat	images_THINGS/object_images/sailboat/sailboat_07s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/sailboat/sailboat_07s.jpg	True	False	1
P04	Moris	lab_data/P04/P04_EEG_recon_2026-06-03_09h59.07.369_image_mapping.json	119	6	19	1111	creme_brulee	images_THINGS/object_images/creme_brulee/creme_brulee_01b.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/creme_brulee/creme_brulee_01b.jpg	True	False	1
P04	Moris	lab_data/P04/P04_EEG_recon_2026-06-03_09h59.07.369_image_mapping.json	120	6	20	1012	burrito	images_THINGS/object_images/burrito/burrito_07s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/burrito/burrito_07s.jpg	True	True	2
P04	Moris	lab_data/P04/P04_EEG_recon_2026-06-03_09h59.07.369_image_mapping.json	121	7	1	1067	taffy	images_THINGS/object_images/taffy/taffy_11s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/taffy/taffy_11s.jpg	True	False	1
P04	Moris	lab_data/P04/P04_EEG_recon_2026-06-03_09h59.07.369_image_mapping.json	122	7	2	1084	cheetah	images_THINGS/object_images/cheetah/cheetah_06s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/cheetah/cheetah_06s.jpg	True	True	2
P04	Moris	lab_data/P04/P04_EEG_recon_2026-06-03_09h59.07.369_image_mapping.json	123	7	3	1082	necklace	images_THINGS/object_images/necklace/necklace_11s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/necklace/necklace_11s.jpg	True	True	2
P04	Moris	lab_data/P04/P04_EEG_recon_2026-06-03_09h59.07.369_image_mapping.json	124	7	4	1051	yacht	images_THINGS/object_images/yacht/yacht_05s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/yacht/yacht_05s.jpg	True	False	2
P04	Moris	lab_data/P04/P04_EEG_recon_2026-06-03_09h59.07.369_image_mapping.json	125	7	5	1091	kitten	images_THINGS/object_images/kitten/kitten_09s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/kitten/kitten_09s.jpg	True	False	1
P04	Moris	lab_data/P04/P04_EEG_recon_2026-06-03_09h59.07.369_image_mapping.json	126	7	6	1081	police_car	images_THINGS/object_images/police_car/police_car_14s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/police_car/police_car_14s.jpg	True	False	1
P04	Moris	lab_data/P04/P04_EEG_recon_2026-06-03_09h59.07.369_image_mapping.json	127	7	7	1154	chandelier	images_THINGS/object_images/chandelier/chandelier_10s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/chandelier/chandelier_10s.jpg	True	False	1
P04	Moris	lab_data/P04/P04_EEG_recon_2026-06-03_09h59.07.369_image_mapping.json	128	7	8	1087	bathrobe	images_THINGS/object_images/bathrobe/bathrobe_12s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/bathrobe/bathrobe_12s.jpg	True	False	1
P04	Moris	lab_data/P04/P04_EEG_recon_2026-06-03_09h59.07.369_image_mapping.json	129	7	9	1065	cabinet	images_THINGS/object_images/cabinet/cabinet_07s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/cabinet/cabinet_07s.jpg	True	False	1
P04	Moris	lab_data/P04/P04_EEG_recon_2026-06-03_09h59.07.369_image_mapping.json	130	7	10	1114	spinach	images_THINGS/object_images/spinach/spinach_09s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/spinach/spinach_09s.jpg	True	False	1
P04	Moris	lab_data/P04/P04_EEG_recon_2026-06-03_09h59.07.369_image_mapping.json	131	7	11	1138	ping-pong_table	images_THINGS/object_images/ping-pong_table/ping-pong_table_10s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/ping-pong_table/ping-pong_table_10s.jpg	True	False	1
P04	Moris	lab_data/P04/P04_EEG_recon_2026-06-03_09h59.07.369_image_mapping.json	132	7	12	1113	firetruck	images_THINGS/object_images/firetruck/firetruck_04s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/firetruck/firetruck_04s.jpg	True	False	1
P04	Moris	lab_data/P04/P04_EEG_recon_2026-06-03_09h59.07.369_image_mapping.json	133	7	13	1021	tea	images_THINGS/object_images/tea/tea_10s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/tea/tea_10s.jpg	True	False	1
P04	Moris	lab_data/P04/P04_EEG_recon_2026-06-03_09h59.07.369_image_mapping.json	134	7	14	1023	wolf	images_THINGS/object_images/wolf/wolf_12n.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/wolf/wolf_12n.jpg	True	True	2
P04	Moris	lab_data/P04/P04_EEG_recon_2026-06-03_09h59.07.369_image_mapping.json	135	7	15	1093	duckling	images_THINGS/object_images/duckling/duckling_25s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/duckling/duckling_25s.jpg	True	False	1
P04	Moris	lab_data/P04/P04_EEG_recon_2026-06-03_09h59.07.369_image_mapping.json	136	7	16	1146	cheesecake	images_THINGS/object_images/cheesecake/cheesecake_06s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/cheesecake/cheesecake_06s.jpg	True	False	1
P04	Moris	lab_data/P04/P04_EEG_recon_2026-06-03_09h59.07.369_image_mapping.json	137	7	17	1045	goose	images_THINGS/object_images/goose/goose_08s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/goose/goose_08s.jpg	True	True	2
P04	Moris	lab_data/P04/P04_EEG_recon_2026-06-03_09h59.07.369_image_mapping.json	138	7	18	1156	coconut	images_THINGS/object_images/coconut/coconut_08s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/coconut/coconut_08s.jpg	True	False	1
P04	Moris	lab_data/P04/P04_EEG_recon_2026-06-03_09h59.07.369_image_mapping.json	139	7	19	1058	loveseat	images_THINGS/object_images/loveseat/loveseat_10s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/loveseat/loveseat_10s.jpg	True	False	1
P04	Moris	lab_data/P04/P04_EEG_recon_2026-06-03_09h59.07.369_image_mapping.json	140	7	20	1055	seagull	images_THINGS/object_images/seagull/seagull_11s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/seagull/seagull_11s.jpg	True	False	1
P04	Moris	lab_data/P04/P04_EEG_recon_2026-06-03_09h59.07.369_image_mapping.json	141	8	1	1056	leggings	images_THINGS/object_images/leggings/leggings_02s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/leggings/leggings_02s.jpg	True	False	1
P04	Moris	lab_data/P04/P04_EEG_recon_2026-06-03_09h59.07.369_image_mapping.json	142	8	2	1054	bathtub	images_THINGS/object_images/bathtub/bathtub_18s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/bathtub/bathtub_18s.jpg	True	False	1
P04	Moris	lab_data/P04/P04_EEG_recon_2026-06-03_09h59.07.369_image_mapping.json	143	8	3	1034	bracelet1	images_THINGS/object_images/bracelet1/bracelet1_18s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/bracelet1/bracelet1_18s.jpg	True	False	1
P04	Moris	lab_data/P04/P04_EEG_recon_2026-06-03_09h59.07.369_image_mapping.json	144	8	4	1003	shorts	images_THINGS/object_images/shorts/shorts_14s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/shorts/shorts_14s.jpg	True	False	1
P04	Moris	lab_data/P04/P04_EEG_recon_2026-06-03_09h59.07.369_image_mapping.json	145	8	5	1078	sea_urchin	images_THINGS/object_images/sea_urchin/sea_urchin_08s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/sea_urchin/sea_urchin_08s.jpg	True	False	1
P04	Moris	lab_data/P04/P04_EEG_recon_2026-06-03_09h59.07.369_image_mapping.json	146	8	6	1105	gorilla	images_THINGS/object_images/gorilla/gorilla_19s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/gorilla/gorilla_19s.jpg	True	False	1
P04	Moris	lab_data/P04/P04_EEG_recon_2026-06-03_09h59.07.369_image_mapping.json	147	8	7	1129	workbench	images_THINGS/object_images/workbench/workbench_07s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/workbench/workbench_07s.jpg	True	True	2
P04	Moris	lab_data/P04/P04_EEG_recon_2026-06-03_09h59.07.369_image_mapping.json	148	8	8	1088	slipper	images_THINGS/object_images/slipper/slipper_02s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/slipper/slipper_02s.jpg	True	False	1
P04	Moris	lab_data/P04/P04_EEG_recon_2026-06-03_09h59.07.369_image_mapping.json	149	8	9	1102	crab	images_THINGS/object_images/crab/crab_02s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/crab/crab_02s.jpg	True	False	1
P04	Moris	lab_data/P04/P04_EEG_recon_2026-06-03_09h59.07.369_image_mapping.json	150	8	10	1033	helmet	images_THINGS/object_images/helmet/helmet_11s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/helmet/helmet_11s.jpg	True	False	1
P04	Moris	lab_data/P04/P04_EEG_recon_2026-06-03_09h59.07.369_image_mapping.json	151	8	11	1141	peach	images_THINGS/object_images/peach/peach_09n.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/peach/peach_09n.jpg	True	False	1
P04	Moris	lab_data/P04/P04_EEG_recon_2026-06-03_09h59.07.369_image_mapping.json	152	8	12	1130	showerhead	images_THINGS/object_images/showerhead/showerhead_05s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/showerhead/showerhead_05s.jpg	True	True	2
P04	Moris	lab_data/P04/P04_EEG_recon_2026-06-03_09h59.07.369_image_mapping.json	153	8	13	1150	chick	images_THINGS/object_images/chick/chick_10s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/chick/chick_10s.jpg	True	True	2
P04	Moris	lab_data/P04/P04_EEG_recon_2026-06-03_09h59.07.369_image_mapping.json	154	8	14	1145	rocking_chair	images_THINGS/object_images/rocking_chair/rocking_chair_07s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/rocking_chair/rocking_chair_07s.jpg	True	True	2
P04	Moris	lab_data/P04/P04_EEG_recon_2026-06-03_09h59.07.369_image_mapping.json	155	8	15	1094	onion	images_THINGS/object_images/onion/onion_03n.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/onion/onion_03n.jpg	True	False	1
P04	Moris	lab_data/P04/P04_EEG_recon_2026-06-03_09h59.07.369_image_mapping.json	156	8	16	1153	donut	images_THINGS/object_images/donut/donut_15s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/donut/donut_15s.jpg	True	False	1
P04	Moris	lab_data/P04/P04_EEG_recon_2026-06-03_09h59.07.369_image_mapping.json	157	8	17	1027	memory_stick	images_THINGS/object_images/memory_stick/memory_stick_08s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/memory_stick/memory_stick_08s.jpg	True	False	2
P04	Moris	lab_data/P04/P04_EEG_recon_2026-06-03_09h59.07.369_image_mapping.json	158	8	18	1014	shark	images_THINGS/object_images/shark/shark_07s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/shark/shark_07s.jpg	True	False	1
P04	Moris	lab_data/P04/P04_EEG_recon_2026-06-03_09h59.07.369_image_mapping.json	159	8	19	1025	llama	images_THINGS/object_images/llama/llama_05s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/llama/llama_05s.jpg	True	False	1
P04	Moris	lab_data/P04/P04_EEG_recon_2026-06-03_09h59.07.369_image_mapping.json	160	8	20	1148	broccoli	images_THINGS/object_images/broccoli/broccoli_09s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/broccoli/broccoli_09s.jpg	True	False	1
P04	Moris	lab_data/P04/P04_EEG_recon_2026-06-03_09h59.07.369_image_mapping.json	161	9	1	1147	lemonade	images_THINGS/object_images/lemonade/lemonade_01b.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/lemonade/lemonade_01b.jpg	True	True	2
P04	Moris	lab_data/P04/P04_EEG_recon_2026-06-03_09h59.07.369_image_mapping.json	162	9	2	1083	shirt	images_THINGS/object_images/shirt/shirt_03s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/shirt/shirt_03s.jpg	True	False	1
P04	Moris	lab_data/P04/P04_EEG_recon_2026-06-03_09h59.07.369_image_mapping.json	163	9	3	1041	octopus	images_THINGS/object_images/octopus/octopus_09s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/octopus/octopus_09s.jpg	True	False	1
P04	Moris	lab_data/P04/P04_EEG_recon_2026-06-03_09h59.07.369_image_mapping.json	164	9	4	1018	coffee	images_THINGS/object_images/coffee/coffee_15s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/coffee/coffee_15s.jpg	True	False	1
P04	Moris	lab_data/P04/P04_EEG_recon_2026-06-03_09h59.07.369_image_mapping.json	165	9	5	1136	snake	images_THINGS/object_images/snake/snake_16n.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/snake/snake_16n.jpg	True	False	1
P04	Moris	lab_data/P04/P04_EEG_recon_2026-06-03_09h59.07.369_image_mapping.json	166	9	6	1044	raccoon	images_THINGS/object_images/raccoon/raccoon_08n.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/raccoon/raccoon_08n.jpg	True	False	1
P04	Moris	lab_data/P04/P04_EEG_recon_2026-06-03_09h59.07.369_image_mapping.json	167	9	7	1027	memory_stick	images_THINGS/object_images/memory_stick/memory_stick_08s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/memory_stick/memory_stick_08s.jpg	True	True	2
P04	Moris	lab_data/P04/P04_EEG_recon_2026-06-03_09h59.07.369_image_mapping.json	168	9	8	1128	toad	images_THINGS/object_images/toad/toad_01b.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/toad/toad_01b.jpg	True	False	1
P04	Moris	lab_data/P04/P04_EEG_recon_2026-06-03_09h59.07.369_image_mapping.json	169	9	9	1043	ostrich	images_THINGS/object_images/ostrich/ostrich_15s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/ostrich/ostrich_15s.jpg	True	False	1
P04	Moris	lab_data/P04/P04_EEG_recon_2026-06-03_09h59.07.369_image_mapping.json	170	9	10	1099	tricycle	images_THINGS/object_images/tricycle/tricycle_12s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/tricycle/tricycle_12s.jpg	True	False	1
P04	Moris	lab_data/P04/P04_EEG_recon_2026-06-03_09h59.07.369_image_mapping.json	171	9	11	1117	hamster	images_THINGS/object_images/hamster/hamster_07s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/hamster/hamster_07s.jpg	True	False	1
P04	Moris	lab_data/P04/P04_EEG_recon_2026-06-03_09h59.07.369_image_mapping.json	172	9	12	1030	puffin	images_THINGS/object_images/puffin/puffin_02s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/puffin/puffin_02s.jpg	True	False	1
P04	Moris	lab_data/P04/P04_EEG_recon_2026-06-03_09h59.07.369_image_mapping.json	173	9	13	1080	camcorder	images_THINGS/object_images/camcorder/camcorder_07s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/camcorder/camcorder_07s.jpg	True	False	1
P04	Moris	lab_data/P04/P04_EEG_recon_2026-06-03_09h59.07.369_image_mapping.json	174	9	14	1070	dragonfly	images_THINGS/object_images/dragonfly/dragonfly_10s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/dragonfly/dragonfly_10s.jpg	True	False	1
P04	Moris	lab_data/P04/P04_EEG_recon_2026-06-03_09h59.07.369_image_mapping.json	175	9	15	1007	mirror	images_THINGS/object_images/mirror/mirror_08s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/mirror/mirror_08s.jpg	True	False	1
P04	Moris	lab_data/P04/P04_EEG_recon_2026-06-03_09h59.07.369_image_mapping.json	176	9	16	1059	zucchini	images_THINGS/object_images/zucchini/zucchini_02s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/zucchini/zucchini_02s.jpg	True	True	2
