subject_folder	mapping_participant	mapping_file	trial_index	block	trial_in_block	trigger	category	mapped_path	exact_image_path	image_found	is_repeat	expected_presentations_for_trigger	eeg_sample	eeg_time_ms	timing_source	timing_status	csv_available	csv_order_match	epoch_valid	artifact_peak_uv	artifact_status
P05	Alper_03062026	lab_data/P05/Alper_03062026_EEG_recon_2026-06-03_13h00.00.076_image_mapping.json	42	3	2	1157	barnacle	images_THINGS/object_images/barnacle/barnacle_11s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/barnacle/barnacle_11s.jpg	True	False	2	485652	1780487101205.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	86.486786	pass
P05	Alper_03062026	lab_data/P05/Alper_03062026_EEG_recon_2026-06-03_13h00.00.076_image_mapping.json	43	3	3	1098	stool	images_THINGS/object_images/stool/stool_08s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/stool/stool_08s.jpg	True	False	1	488670	1780487107241.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	19.075037	pass
P05	Alper_03062026	lab_data/P05/Alper_03062026_EEG_recon_2026-06-03_13h00.00.076_image_mapping.json	44	3	4	1073	bull	images_THINGS/object_images/bull/bull_09s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/bull/bull_09s.jpg	True	False	1	491652	1780487113205.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	86.848457	pass
P05	Alper_03062026	lab_data/P05/Alper_03062026_EEG_recon_2026-06-03_13h00.00.076_image_mapping.json	45	3	5	1020	television	images_THINGS/object_images/television/television_07s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/television/television_07s.jpg	True	True	2	494582	1780487119066.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	19.291531	pass
P05	Alper_03062026	lab_data/P05/Alper_03062026_EEG_recon_2026-06-03_13h00.00.076_image_mapping.json	46	3	6	1151	tractor	images_THINGS/object_images/tractor/tractor_10n.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/tractor/tractor_10n.jpg	True	False	1	497645	1780487125192.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	23.911352	pass
P05	Alper_03062026	lab_data/P05/Alper_03062026_EEG_recon_2026-06-03_13h00.00.076_image_mapping.json	47	3	7	1119	star_fruit	images_THINGS/object_images/star_fruit/star_fruit_06s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/star_fruit/star_fruit_06s.jpg	True	False	1	500704	1780487131310.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	72.008781	pass
P05	Alper_03062026	lab_data/P05/Alper_03062026_EEG_recon_2026-06-03_13h00.00.076_image_mapping.json	48	3	8	1011	raspberry	images_THINGS/object_images/raspberry/raspberry_11s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/raspberry/raspberry_11s.jpg	True	False	1	503794	1780487137490.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	86.328377	pass
P05	Alper_03062026	lab_data/P05/Alper_03062026_EEG_recon_2026-06-03_13h00.00.076_image_mapping.json	49	3	9	1137	lamb	images_THINGS/object_images/lamb/lamb_12s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/lamb/lamb_12s.jpg	True	False	1	506874	1780487143650.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	37.364433	pass
P05	Alper_03062026	lab_data/P05/Alper_03062026_EEG_recon_2026-06-03_13h00.00.076_image_mapping.json	50	3	10	1104	speaker	images_THINGS/object_images/speaker/speaker_19n.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/speaker/speaker_19n.jpg	True	True	2	509853	1780487149609.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	88.306061	pass
P05	Alper_03062026	lab_data/P05/Alper_03062026_EEG_recon_2026-06-03_13h00.00.076_image_mapping.json	51	3	11	1110	jet	images_THINGS/object_images/jet/jet_04s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/jet/jet_04s.jpg	True	False	2	512807	1780487155517.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	85.314346	pass
P05	Alper_03062026	lab_data/P05/Alper_03062026_EEG_recon_2026-06-03_13h00.00.076_image_mapping.json	52	3	12	1144	tarantula	images_THINGS/object_images/tarantula/tarantula_12s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/tarantula/tarantula_12s.jpg	True	True	2	515717	1780487161337.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	22.940039	pass
P05	Alper_03062026	lab_data/P05/Alper_03062026_EEG_recon_2026-06-03_13h00.00.076_image_mapping.json	53	3	13	1006	cardinal	images_THINGS/object_images/cardinal/cardinal_02s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/cardinal/cardinal_02s.jpg	True	True	2	518631	1780487167165.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	17.320417	pass
P05	Alper_03062026	lab_data/P05/Alper_03062026_EEG_recon_2026-06-03_13h00.00.076_image_mapping.json	54	3	14	1097	sandwich	images_THINGS/object_images/sandwich/sandwich_06s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/sandwich/sandwich_06s.jpg	True	False	1	521543	1780487172990.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	52.785770	pass
P05	Alper_03062026	lab_data/P05/Alper_03062026_EEG_recon_2026-06-03_13h00.00.076_image_mapping.json	55	3	15	1090	garlic	images_THINGS/object_images/garlic/garlic_11s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/garlic/garlic_11s.jpg	True	False	1	524498	1780487178900.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	27.070866	pass
P05	Alper_03062026	lab_data/P05/Alper_03062026_EEG_recon_2026-06-03_13h00.00.076_image_mapping.json	56	3	16	1101	boat	images_THINGS/object_images/boat/boat_08s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/boat/boat_08s.jpg	True	False	1	527568	1780487185040.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	21.434113	pass
P05	Alper_03062026	lab_data/P05/Alper_03062026_EEG_recon_2026-06-03_13h00.00.076_image_mapping.json	57	3	17	1132	polar_bear	images_THINGS/object_images/polar_bear/polar_bear_18s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/polar_bear/polar_bear_18s.jpg	True	True	2	530460	1780487190824.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	140.506775	pass
P05	Alper_03062026	lab_data/P05/Alper_03062026_EEG_recon_2026-06-03_13h00.00.076_image_mapping.json	58	3	18	1047	drawer	images_THINGS/object_images/drawer/drawer_04s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/drawer/drawer_04s.jpg	True	False	1	533516	1780487196936.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	74.007271	pass
P05	Alper_03062026	lab_data/P05/Alper_03062026_EEG_recon_2026-06-03_13h00.00.076_image_mapping.json	59	3	19	1026	asparagus	images_THINGS/object_images/asparagus/asparagus_12s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/asparagus/asparagus_12s.jpg	True	False	1	536407	1780487202719.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	24.853212	pass
P05	Alper_03062026	lab_data/P05/Alper_03062026_EEG_recon_2026-06-03_13h00.00.076_image_mapping.json	60	3	20	1046	tiramisu	images_THINGS/object_images/tiramisu/tiramisu_12s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/tiramisu/tiramisu_12s.jpg	True	False	2	539421	1780487208747.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	24.299740	pass
P05	Alper_03062026	lab_data/P05/Alper_03062026_EEG_recon_2026-06-03_13h00.00.076_image_mapping.json	61	4	1	1110	jet	images_THINGS/object_images/jet/jet_04s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/jet/jet_04s.jpg	True	True	2	591652	1780487313213.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	20.429041	pass
P05	Alper_03062026	lab_data/P05/Alper_03062026_EEG_recon_2026-06-03_13h00.00.076_image_mapping.json	62	4	2	1149	mole	images_THINGS/object_images/mole/mole_09s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/mole/mole_09s.jpg	True	False	1	594572	1780487319053.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	88.034081	pass
P05	Alper_03062026	lab_data/P05/Alper_03062026_EEG_recon_2026-06-03_13h00.00.076_image_mapping.json	63	4	3	1023	wolf	images_THINGS/object_images/wolf/wolf_12n.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/wolf/wolf_12n.jpg	True	False	2	597677	1780487325263.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	14.689841	pass
P05	Alper_03062026	lab_data/P05/Alper_03062026_EEG_recon_2026-06-03_13h00.00.076_image_mapping.json	64	4	4	1125	sundae	images_THINGS/object_images/sundae/sundae_09s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/sundae/sundae_09s.jpg	True	False	2	600552	1780487331013.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	72.755699	pass
P05	Alper_03062026	lab_data/P05/Alper_03062026_EEG_recon_2026-06-03_13h00.00.076_image_mapping.json	65	4	5	1037	steamroller	images_THINGS/object_images/steamroller/steamroller_11n.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/steamroller/steamroller_11n.jpg	True	False	1	603461	1780487336831.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	84.473557	pass
P05	Alper_03062026	lab_data/P05/Alper_03062026_EEG_recon_2026-06-03_13h00.00.076_image_mapping.json	66	4	6	1120	owl	images_THINGS/object_images/owl/owl_19s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/owl/owl_19s.jpg	True	False	2	606527	1780487342964.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	19.328350	pass
P05	Alper_03062026	lab_data/P05/Alper_03062026_EEG_recon_2026-06-03_13h00.00.076_image_mapping.json	67	4	7	1015	moose	images_THINGS/object_images/moose/moose_02s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/moose/moose_02s.jpg	True	True	2	609537	1780487348984.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	60.942383	pass
P05	Alper_03062026	lab_data/P05/Alper_03062026_EEG_recon_2026-06-03_13h00.00.076_image_mapping.json	68	4	8	1121	sunglasses	images_THINGS/object_images/sunglasses/sunglasses_06s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/sunglasses/sunglasses_06s.jpg	True	True	2	612634	1780487355178.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	19.239799	pass
P05	Alper_03062026	lab_data/P05/Alper_03062026_EEG_recon_2026-06-03_13h00.00.076_image_mapping.json	69	4	9	1049	rat	images_THINGS/object_images/rat/rat_04s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/rat/rat_04s.jpg	True	False	1	615562	1780487361034.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	21.775133	pass
P05	Alper_03062026	lab_data/P05/Alper_03062026_EEG_recon_2026-06-03_13h00.00.076_image_mapping.json	70	4	10	1032	pants	images_THINGS/object_images/pants/pants_01b.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/pants/pants_01b.jpg	True	False	1	618457	1780487366824.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	83.293564	pass
P05	Alper_03062026	lab_data/P05/Alper_03062026_EEG_recon_2026-06-03_13h00.00.076_image_mapping.json	71	4	11	1063	car	images_THINGS/object_images/car/car_12s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/car/car_12s.jpg	True	False	1	621481	1780487372873.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	85.350838	pass
P05	Alper_03062026	lab_data/P05/Alper_03062026_EEG_recon_2026-06-03_13h00.00.076_image_mapping.json	72	4	12	1118	candy_bar	images_THINGS/object_images/candy_bar/candy_bar_09s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/candy_bar/candy_bar_09s.jpg	True	True	2	624547	1780487379005.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	77.159325	pass
P05	Alper_03062026	lab_data/P05/Alper_03062026_EEG_recon_2026-06-03_13h00.00.076_image_mapping.json	73	4	13	1092	bunkbed	images_THINGS/object_images/bunkbed/bunkbed_02s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/bunkbed/bunkbed_02s.jpg	True	True	2	627439	1780487384789.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	15.927835	pass
P05	Alper_03062026	lab_data/P05/Alper_03062026_EEG_recon_2026-06-03_13h00.00.076_image_mapping.json	74	4	14	1038	cupcake	images_THINGS/object_images/cupcake/cupcake_07s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/cupcake/cupcake_07s.jpg	True	False	1	630363	1780487390637.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	22.625820	pass
P05	Alper_03062026	lab_data/P05/Alper_03062026_EEG_recon_2026-06-03_13h00.00.076_image_mapping.json	75	4	15	1061	taco	images_THINGS/object_images/taco/taco_06n.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/taco/taco_06n.jpg	True	False	2	633432	1780487396776.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	61.852585	pass
P05	Alper_03062026	lab_data/P05/Alper_03062026_EEG_recon_2026-06-03_13h00.00.076_image_mapping.json	76	4	16	1130	showerhead	images_THINGS/object_images/showerhead/showerhead_05s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/showerhead/showerhead_05s.jpg	True	False	2	636401	1780487402714.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	21.220013	pass
P05	Alper_03062026	lab_data/P05/Alper_03062026_EEG_recon_2026-06-03_13h00.00.076_image_mapping.json	77	4	17	1143	mango	images_THINGS/object_images/mango/mango_16s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/mango/mango_16s.jpg	True	False	2	639331	1780487408574.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	61.849506	pass
P05	Alper_03062026	lab_data/P05/Alper_03062026_EEG_recon_2026-06-03_13h00.00.076_image_mapping.json	78	4	18	1123	sorbet	images_THINGS/object_images/sorbet/sorbet_05s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/sorbet/sorbet_05s.jpg	True	False	1	642415	1780487414742.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	77.287819	pass
P05	Alper_03062026	lab_data/P05/Alper_03062026_EEG_recon_2026-06-03_13h00.00.076_image_mapping.json	79	4	19	1013	banana	images_THINGS/object_images/banana/banana_13s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/banana/banana_13s.jpg	True	False	1	645463	1780487420838.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	27.638302	pass
P05	Alper_03062026	lab_data/P05/Alper_03062026_EEG_recon_2026-06-03_13h00.00.076_image_mapping.json	80	4	20	1139	earwig	images_THINGS/object_images/earwig/earwig_09s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/earwig/earwig_09s.jpg	True	False	1	648331	1780487426575.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	16.651205	pass
P05	Alper_03062026	lab_data/P05/Alper_03062026_EEG_recon_2026-06-03_13h00.00.076_image_mapping.json	81	5	1	1079	puppy	images_THINGS/object_images/puppy/puppy_12s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/puppy/puppy_12s.jpg	True	False	1	658845	1780487447603.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	90.821793	pass
P05	Alper_03062026	lab_data/P05/Alper_03062026_EEG_recon_2026-06-03_13h00.00.076_image_mapping.json	82	5	2	1082	necklace	images_THINGS/object_images/necklace/necklace_11s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/necklace/necklace_11s.jpg	True	False	2	661900	1780487453714.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	89.153900	pass
P05	Alper_03062026	lab_data/P05/Alper_03062026_EEG_recon_2026-06-03_13h00.00.076_image_mapping.json	83	5	3	1131	eel	images_THINGS/object_images/eel/eel_09s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/eel/eel_09s.jpg	True	False	1	664855	1780487459624.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	20.766632	pass
P05	Alper_03062026	lab_data/P05/Alper_03062026_EEG_recon_2026-06-03_13h00.00.076_image_mapping.json	84	5	4	1143	mango	images_THINGS/object_images/mango/mango_16s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/mango/mango_16s.jpg	True	True	2	667834	1780487465582.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	76.774857	pass
P05	Alper_03062026	lab_data/P05/Alper_03062026_EEG_recon_2026-06-03_13h00.00.076_image_mapping.json	85	5	5	1109	wasp	images_THINGS/object_images/wasp/wasp_09n.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/wasp/wasp_09n.jpg	True	False	1	670921	1780487471756.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	22.773874	pass
P05	Alper_03062026	lab_data/P05/Alper_03062026_EEG_recon_2026-06-03_13h00.00.076_image_mapping.json	86	5	6	1046	tiramisu	images_THINGS/object_images/tiramisu/tiramisu_12s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/tiramisu/tiramisu_12s.jpg	True	True	2	673813	1780487477540.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	28.952097	pass
P05	Alper_03062026	lab_data/P05/Alper_03062026_EEG_recon_2026-06-03_13h00.00.076_image_mapping.json	87	5	7	1133	cockatoo	images_THINGS/object_images/cockatoo/cockatoo_04s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/cockatoo/cockatoo_04s.jpg	True	False	1	676875	1780487483665.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	17.791115	pass
P05	Alper_03062026	lab_data/P05/Alper_03062026_EEG_recon_2026-06-03_13h00.00.076_image_mapping.json	88	5	8	1002	pea	images_THINGS/object_images/pea/pea_10s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/pea/pea_10s.jpg	True	False	1	679820	1780487489555.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	18.473866	pass
P05	Alper_03062026	lab_data/P05/Alper_03062026_EEG_recon_2026-06-03_13h00.00.076_image_mapping.json	89	5	9	1135	pony	images_THINGS/object_images/pony/pony_01b.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/pony/pony_01b.jpg	True	False	1	682809	1780487495533.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	25.502064	pass
P05	Alper_03062026	lab_data/P05/Alper_03062026_EEG_recon_2026-06-03_13h00.00.076_image_mapping.json	90	5	10	1125	sundae	images_THINGS/object_images/sundae/sundae_09s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/sundae/sundae_09s.jpg	True	True	2	685841	1780487501597.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	69.711967	pass
P05	Alper_03062026	lab_data/P05/Alper_03062026_EEG_recon_2026-06-03_13h00.00.076_image_mapping.json	91	5	11	1124	nightshirt	images_THINGS/object_images/nightshirt/nightshirt_11s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/nightshirt/nightshirt_11s.jpg	True	True	2	688750	1780487507416.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	28.017000	pass
P05	Alper_03062026	lab_data/P05/Alper_03062026_EEG_recon_2026-06-03_13h00.00.076_image_mapping.json	92	5	12	1140	kayak	images_THINGS/object_images/kayak/kayak_04s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/kayak/kayak_04s.jpg	True	False	1	691653	1780487513222.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	51.247757	pass
P05	Alper_03062026	lab_data/P05/Alper_03062026_EEG_recon_2026-06-03_13h00.00.076_image_mapping.json	93	5	13	1059	zucchini	images_THINGS/object_images/zucchini/zucchini_02s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/zucchini/zucchini_02s.jpg	True	False	2	694556	1780487519028.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	55.703594	pass
P05	Alper_03062026	lab_data/P05/Alper_03062026_EEG_recon_2026-06-03_13h00.00.076_image_mapping.json	94	5	14	1040	panda	images_THINGS/object_images/panda/panda_01b.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/panda/panda_01b.jpg	True	False	1	697639	1780487525194.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	82.132751	pass
P05	Alper_03062026	lab_data/P05/Alper_03062026_EEG_recon_2026-06-03_13h00.00.076_image_mapping.json	95	5	15	1061	taco	images_THINGS/object_images/taco/taco_06n.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/taco/taco_06n.jpg	True	True	2	700584	1780487531084.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	74.049988	pass
P05	Alper_03062026	lab_data/P05/Alper_03062026_EEG_recon_2026-06-03_13h00.00.076_image_mapping.json	96	5	16	1107	omelet	images_THINGS/object_images/omelet/omelet_06s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/omelet/omelet_06s.jpg	True	False	1	703621	1780487537159.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	74.009964	pass
P05	Alper_03062026	lab_data/P05/Alper_03062026_EEG_recon_2026-06-03_13h00.00.076_image_mapping.json	97	5	17	1086	pasta	images_THINGS/object_images/pasta/pasta_12s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/pasta/pasta_12s.jpg	True	False	1	706701	1780487543319.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	105.719986	pass
P05	Alper_03062026	lab_data/P05/Alper_03062026_EEG_recon_2026-06-03_13h00.00.076_image_mapping.json	98	5	18	1010	pineapple	images_THINGS/object_images/pineapple/pineapple_08s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/pineapple/pineapple_08s.jpg	True	False	1	709718	1780487549353.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	24.230749	pass
P05	Alper_03062026	lab_data/P05/Alper_03062026_EEG_recon_2026-06-03_13h00.00.076_image_mapping.json	99	5	19	1127	space_shuttle	images_THINGS/object_images/space_shuttle/space_shuttle_12s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/space_shuttle/space_shuttle_12s.jpg	True	False	1	712618	1780487555153.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	29.492260	pass
P05	Alper_03062026	lab_data/P05/Alper_03062026_EEG_recon_2026-06-03_13h00.00.076_image_mapping.json	100	5	20	1155	kale	images_THINGS/object_images/kale/kale_01b.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/kale/kale_01b.jpg	True	False	1	715534	1780487560985.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	132.778778	pass
P05	Alper_03062026	lab_data/P05/Alper_03062026_EEG_recon_2026-06-03_13h00.00.076_image_mapping.json	101	6	1	1152	speedboat	images_THINGS/object_images/speedboat/speedboat_06s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/speedboat/speedboat_06s.jpg	True	False	1	726433	1780487582784.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	66.027252	pass
P05	Alper_03062026	lab_data/P05/Alper_03062026_EEG_recon_2026-06-03_13h00.00.076_image_mapping.json	102	6	2	1008	keyboard	images_THINGS/object_images/keyboard/keyboard_13s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/keyboard/keyboard_13s.jpg	True	False	1	729482	1780487588882.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	22.153111	pass
P05	Alper_03062026	lab_data/P05/Alper_03062026_EEG_recon_2026-06-03_13h00.00.076_image_mapping.json	103	6	3	1042	eagle	images_THINGS/object_images/eagle/eagle_08s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/eagle/eagle_08s.jpg	True	False	1	732540	1780487594999.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	75.389381	pass
P05	Alper_03062026	lab_data/P05/Alper_03062026_EEG_recon_2026-06-03_13h00.00.076_image_mapping.json	104	6	4	1028	meatball	images_THINGS/object_images/meatball/meatball_04s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/meatball/meatball_04s.jpg	True	False	1	735610	1780487601139.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	98.966827	pass
P05	Alper_03062026	lab_data/P05/Alper_03062026_EEG_recon_2026-06-03_13h00.00.076_image_mapping.json	105	6	5	1062	antelope	images_THINGS/object_images/antelope/antelope_12n.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/antelope/antelope_12n.jpg	True	True	2	738634	1780487607187.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	78.440353	pass
P05	Alper_03062026	lab_data/P05/Alper_03062026_EEG_recon_2026-06-03_13h00.00.076_image_mapping.json	106	6	6	1085	frog	images_THINGS/object_images/frog/frog_09s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/frog/frog_09s.jpg	True	False	1	741672	1780487613263.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	28.093018	pass
P05	Alper_03062026	lab_data/P05/Alper_03062026_EEG_recon_2026-06-03_13h00.00.076_image_mapping.json	107	6	7	1074	cobra	images_THINGS/object_images/cobra/cobra_07s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/cobra/cobra_07s.jpg	True	False	1	744675	1780487619270.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	20.475199	pass
P05	Alper_03062026	lab_data/P05/Alper_03062026_EEG_recon_2026-06-03_13h00.00.076_image_mapping.json	108	6	8	1103	blazer	images_THINGS/object_images/blazer/blazer_05s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/blazer/blazer_05s.jpg	True	False	1	747780	1780487625480.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	20.517014	pass
P05	Alper_03062026	lab_data/P05/Alper_03062026_EEG_recon_2026-06-03_13h00.00.076_image_mapping.json	109	6	9	1017	carrot	images_THINGS/object_images/carrot/carrot_01b.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/carrot/carrot_01b.jpg	True	False	1	750894	1780487631708.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	21.695263	pass
P05	Alper_03062026	lab_data/P05/Alper_03062026_EEG_recon_2026-06-03_13h00.00.076_image_mapping.json	110	6	10	1126	helicopter	images_THINGS/object_images/helicopter/helicopter_20s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/helicopter/helicopter_20s.jpg	True	False	2	753811	1780487637542.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	31.662485	pass
P05	Alper_03062026	lab_data/P05/Alper_03062026_EEG_recon_2026-06-03_13h00.00.076_image_mapping.json	111	6	11	1106	swordfish	images_THINGS/object_images/swordfish/swordfish_07s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/swordfish/swordfish_07s.jpg	True	False	1	756755	1780487643430.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	94.967896	pass
